File1: org-001.txt, File2: FID-001.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.85, Tense Change: False, Voice Change: True
File1: org-007.txt, File2: FID-028.txt - TF-IDF Similarity: 0.09, Semantic Similarity: 0.87, Tense Change: True, Voice Change: False
File1: org-007.txt, File2: FID-029.txt - TF-IDF Similarity: 0.11, Semantic Similarity: 0.89, Tense Change: False, Voice Change: False
File1: org-007.txt, File2: FID-030.txt - TF-IDF Similarity: 0.10, Semantic Similarity: 0.88, Tense Change: True, Voice Change: False
File1: org-008.txt, File2: FID-001.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.80, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-002.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.75, Tense Change: False, Voice Change: True
File1: org-008.txt, File2: FID-003.txt - TF-IDF Similarity: 0.00, Semantic Similarity: 0.74, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-004.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.73, Tense Change: True, Voice Change: False
File1: org-008.txt, File2: FID-005.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.77, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-006.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.77, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-007.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.77, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-008.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.71, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-009.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.77, Tense Change: True, Voice Change: False
File1: org-008.txt, File2: FID-010.txt - TF-IDF Similarity: 0.12, Semantic Similarity: 0.82, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-011.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.81, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-012.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.78, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-013.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.78, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-014.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.78, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-015.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.77, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-016.txt - TF-IDF Similarity: 0.20, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-017.txt - TF-IDF Similarity: 0.01, Semantic Similarity: 0.73, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-018.txt - TF-IDF Similarity: 0.11, Semantic Similarity: 0.85, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-019.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.77, Tense Change: True, Voice Change: False
File1: org-008.txt, File2: FID-020.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.80, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-021.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.78, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-022.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.77, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-023.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.77, Tense Change: True, Voice Change: False
File1: org-008.txt, File2: FID-024.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.72, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-025.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.76, Tense Change: True, Voice Change: False
File1: org-008.txt, File2: FID-026.txt - TF-IDF Similarity: 0.11, Semantic Similarity: 0.78, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-027.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.78, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-028.txt - TF-IDF Similarity: 0.08, Semantic Similarity: 0.80, Tense Change: False, Voice Change: False
File1: org-008.txt, File2: FID-029.txt - TF-IDF Similarity: 0.08, Semantic Similarity: 0.78, Tense Change: True, Voice Change: False
File1: org-008.txt, File2: FID-030.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.76, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-001.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.89, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-002.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.89, Tense Change: False, Voice Change: True
File1: org-009.txt, File2: FID-003.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.89, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-004.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.89, Tense Change: True, Voice Change: False
File1: org-009.txt, File2: FID-005.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-006.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-007.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-008.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.83, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-009.txt - TF-IDF Similarity: 0.12, Semantic Similarity: 0.92, Tense Change: True, Voice Change: False
File1: org-009.txt, File2: FID-010.txt - TF-IDF Similarity: 0.15, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-011.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.92, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-012.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-013.txt - TF-IDF Similarity: 0.09, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-014.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-015.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.92, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-016.txt - TF-IDF Similarity: 0.12, Semantic Similarity: 0.93, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-017.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.86, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-018.txt - TF-IDF Similarity: 0.16, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-019.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.89, Tense Change: True, Voice Change: False
File1: org-009.txt, File2: FID-020.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.93, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-021.txt - TF-IDF Similarity: 0.01, Semantic Similarity: 0.82, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-022.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.88, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-023.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.88, Tense Change: True, Voice Change: False
File1: org-009.txt, File2: FID-024.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.85, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-025.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.89, Tense Change: True, Voice Change: False
File1: org-009.txt, File2: FID-026.txt - TF-IDF Similarity: 0.11, Semantic Similarity: 0.87, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-027.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-028.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.88, Tense Change: False, Voice Change: False
File1: org-009.txt, File2: FID-029.txt - TF-IDF Similarity: 0.12, Semantic Similarity: 0.90, Tense Change: True, Voice Change: False
File1: org-009.txt, File2: FID-030.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.92, Tense Change: False, Voice Change: False
File1: org-010.txt, File2: FID-001.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.73, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-002.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.70, Tense Change: True, Voice Change: True
File1: org-010.txt, File2: FID-003.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.73, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-004.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.71, Tense Change: False, Voice Change: False
File1: org-010.txt, File2: FID-005.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.74, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-006.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.73, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-007.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.74, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-008.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.66, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-009.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.74, Tense Change: False, Voice Change: False
File1: org-010.txt, File2: FID-010.txt - TF-IDF Similarity: 0.15, Semantic Similarity: 0.78, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-011.txt - TF-IDF Similarity: 0.10, Semantic Similarity: 0.76, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-012.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.72, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-013.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.71, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-014.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.73, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-015.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.77, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-016.txt - TF-IDF Similarity: 0.17, Semantic Similarity: 0.88, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-017.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.67, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-018.txt - TF-IDF Similarity: 0.09, Semantic Similarity: 0.79, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-019.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.69, Tense Change: False, Voice Change: False
File1: org-010.txt, File2: FID-020.txt - TF-IDF Similarity: 0.11, Semantic Similarity: 0.80, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-021.txt - TF-IDF Similarity: 0.01, Semantic Similarity: 0.66, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-022.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.72, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-023.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.72, Tense Change: False, Voice Change: False
File1: org-010.txt, File2: FID-024.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.67, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-025.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.71, Tense Change: False, Voice Change: False
File1: org-010.txt, File2: FID-026.txt - TF-IDF Similarity: 0.09, Semantic Similarity: 0.73, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-027.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.72, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-028.txt - TF-IDF Similarity: 0.10, Semantic Similarity: 0.75, Tense Change: True, Voice Change: False
File1: org-010.txt, File2: FID-029.txt - TF-IDF Similarity: 0.13, Semantic Similarity: 0.76, Tense Change: False, Voice Change: False
File1: org-010.txt, File2: FID-030.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.73, Tense Change: True, Voice Change: False
File1: org-011.txt, File2: FID-001.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.86, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-002.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.87, Tense Change: False, Voice Change: True
File1: org-011.txt, File2: FID-003.txt - TF-IDF Similarity: 0.01, Semantic Similarity: 0.83, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-004.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.89, Tense Change: True, Voice Change: False
File1: org-011.txt, File2: FID-005.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.87, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-006.txt - TF-IDF Similarity: 0.09, Semantic Similarity: 0.89, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-007.txt - TF-IDF Similarity: 0.10, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-008.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.83, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-009.txt - TF-IDF Similarity: 0.10, Semantic Similarity: 0.90, Tense Change: True, Voice Change: False
File1: org-011.txt, File2: FID-010.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.86, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-011.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-012.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.89, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-013.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.88, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-014.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-015.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.89, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-016.txt - TF-IDF Similarity: 0.10, Semantic Similarity: 0.92, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-017.txt - TF-IDF Similarity: 0.08, Semantic Similarity: 0.84, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-018.txt - TF-IDF Similarity: 0.13, Semantic Similarity: 0.92, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-019.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.90, Tense Change: True, Voice Change: False
File1: org-011.txt, File2: FID-020.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-021.txt - TF-IDF Similarity: 0.01, Semantic Similarity: 0.82, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-022.txt - TF-IDF Similarity: 0.06, Semantic Similarity: 0.89, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-023.txt - TF-IDF Similarity: 0.08, Semantic Similarity: 0.88, Tense Change: True, Voice Change: False
File1: org-011.txt, File2: FID-024.txt - TF-IDF Similarity: 0.02, Semantic Similarity: 0.83, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-025.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.87, Tense Change: True, Voice Change: False
File1: org-011.txt, File2: FID-026.txt - TF-IDF Similarity: 0.16, Semantic Similarity: 0.88, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-027.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-028.txt - TF-IDF Similarity: 0.07, Semantic Similarity: 0.88, Tense Change: False, Voice Change: False
File1: org-011.txt, File2: FID-029.txt - TF-IDF Similarity: 0.12, Semantic Similarity: 0.89, Tense Change: True, Voice Change: False
File1: org-011.txt, File2: FID-030.txt - TF-IDF Similarity: 0.08, Semantic Similarity: 0.90, Tense Change: False, Voice Change: False
File1: org-012.txt, File2: FID-001.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-012.txt, File2: FID-002.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.90, Tense Change: False, Voice Change: True
File1: org-012.txt, File2: FID-003.txt - TF-IDF Similarity: 0.04, Semantic Similarity: 0.92, Tense Change: False, Voice Change: False
File1: org-012.txt, File2: FID-004.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.88, Tense Change: True, Voice Change: False
File1: org-012.txt, File2: FID-005.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.91, Tense Change: False, Voice Change: False
File1: org-012.txt, File2: FID-006.txt - TF-IDF Similarity: 0.05, Semantic Similarity: 0.92, Tense Change: False, Voice Change: False
File1: org-012.txt, File2: FID-007.txt - TF-IDF Similarity: 0.03, Semantic Similarity: 0.93, Tense Change: False, Voice Change: False
